instante,fecha,temporada,a–o,mes,hora,dia_festivo,dia_semana,dia_laboral,categoria_clima,temperatura,humedad,velocidad,casual,registrado,conteo,mala_entrega
11536,30/04/2012,2,1,4,20,0,1,1,2,0.52,0.59,0.194,28,281,309,0
11537,30/04/2012,2,1,4,21,0,1,1,2,0.52,0.59,0.194,26,195,221,5
11538,30/04/2012,2,1,4,22,0,1,1,2,0.52,0.55,0.1642,11,123,134,0
11539,30/04/2012,2,1,4,23,0,1,1,2,0.52,0.55,0.2239,10,50,60,0
11540,1/5/12,2,1,5,0,0,2,1,2,0.5,0.59,0.194,7,28,35,2
11541,1/5/12,2,1,5,1,0,2,1,2,0.5,0.63,0.1343,0,21,21,3
11542,1/5/12,2,1,5,2,0,2,1,2,0.5,0.72,0.0896,1,7,8,1
11543,1/5/12,2,1,5,3,0,2,1,2,0.5,0.77,0,1,2,3,2
11544,1/5/12,2,1,5,4,0,2,1,2,0.52,0.72,0.0896,1,7,8,3
11545,1/5/12,2,1,5,5,0,2,1,2,0.52,0.72,0.0896,0,17,17,1
11546,1/5/12,2,1,5,6,0,2,1,3,0.52,0.77,0.1045,2,24,26,1
11547,1/5/12,2,1,5,7,0,2,1,2,0.5,0.94,0.2537,8,161,169,4
11548,1/5/12,2,1,5,8,0,2,1,2,0.52,0.94,0.2836,19,538,557,3
11549,1/5/12,2,1,5,9,0,2,1,2,0.54,0.88,0.194,18,331,349,5
11550,1/5/12,2,1,5,10,0,2,1,1,0.62,0.78,0.2537,30,144,174,2
11551,1/5/12,2,1,5,11,0,2,1,2,0.66,0.65,0.2836,50,179,229,7
11552,1/5/12,2,1,5,12,0,2,1,2,0.7,0.58,0.2239,41,228,269,7
11553,1/5/12,2,1,5,13,0,2,1,2,0.72,0.51,0.2239,41,208,249,1
11554,1/5/12,2,1,5,14,0,2,1,2,0.74,0.48,0.2537,37,167,204,6
11555,1/5/12,2,1,5,15,0,2,1,2,0.74,0.45,0.2239,48,186,234,7
11556,1/5/12,2,1,5,16,0,2,1,1,0.74,0.45,0.194,41,313,354,1
11557,1/5/12,2,1,5,17,0,2,1,1,0.74,0.48,0.0896,65,616,681,0
11558,1/5/12,2,1,5,18,0,2,1,1,0.7,0.54,0.1343,81,662,743,4
11559,1/5/12,2,1,5,19,0,2,1,1,0.7,0.54,0.1343,58,429,487,2
11560,1/5/12,2,1,5,20,0,2,1,1,0.66,0.61,0.1642,36,299,335,5
11561,1/5/12,2,1,5,21,0,2,1,1,0.64,0.65,0.1343,31,251,282,0
11562,1/5/12,2,1,5,22,0,2,1,1,0.64,0.65,0,21,190,211,0
11563,1/5/12,2,1,5,23,0,2,1,1,0.6,0.78,0,16,79,95,5
11564,2/5/12,2,1,5,0,0,3,1,1,0.6,0.78,0.1045,4,43,47,7
11565,2/5/12,2,1,5,1,0,3,1,1,0.56,0.83,0,8,7,15,0
11566,2/5/12,2,1,5,2,0,3,1,1,0.56,0.83,0,7,9,16,0
11567,2/5/12,2,1,5,3,0,3,1,1,0.56,0.83,0.0896,0,6,6,0
11568,2/5/12,2,1,5,4,0,3,1,1,0.54,0.88,0,2,2,4,0
11569,2/5/12,2,1,5,5,0,3,1,1,0.54,0.9,0.1343,2,31,33,0
11570,2/5/12,2,1,5,6,0,3,1,3,0.56,0.84,0,3,117,120,3
11571,2/5/12,2,1,5,7,0,3,1,2,0.54,0.88,0.194,14,344,358,0
11572,2/5/12,2,1,5,8,0,3,1,2,0.56,0.88,0,26,640,666,4
11573,2/5/12,2,1,5,9,0,3,1,2,0.56,0.88,0,26,289,315,3
11574,2/5/12,2,1,5,10,0,3,1,2,0.58,0.83,0.1045,28,147,175,0
11575,2/5/12,2,1,5,11,0,3,1,2,0.58,0.81,0.1343,39,145,184,5
11576,2/5/12,2,1,5,12,0,3,1,2,0.58,0.83,0.2239,35,210,245,0
11577,2/5/12,2,1,5,13,0,3,1,2,0.58,0.78,0.194,49,179,228,5
11578,2/5/12,2,1,5,14,0,3,1,1,0.62,0.69,0.0896,51,189,240,0
11579,2/5/12,2,1,5,15,0,3,1,1,0.64,0.65,0.194,52,204,256,2
11580,2/5/12,2,1,5,16,0,3,1,1,0.64,0.65,0.1642,54,313,367,0
11581,2/5/12,2,1,5,17,0,3,1,1,0.6,0.73,0.2537,70,659,729,5
11582,2/5/12,2,1,5,18,0,3,1,1,0.56,0.73,0.2239,43,770,813,5
11583,2/5/12,2,1,5,19,0,3,1,1,0.54,0.77,0.2537,43,461,504,5
11584,2/5/12,2,1,5,20,0,3,1,1,0.52,0.77,0.2537,42,296,338,3
11585,2/5/12,2,1,5,21,0,3,1,1,0.52,0.77,0.2239,21,218,239,1
11586,2/5/12,2,1,5,22,0,3,1,1,0.5,0.82,0.2239,27,146,173,3
11587,2/5/12,2,1,5,23,0,3,1,2,0.5,0.77,0.2537,21,77,98,7
11588,3/5/12,2,1,5,0,0,4,1,2,0.48,0.82,0.2239,15,75,90,4
11589,3/5/12,2,1,5,1,0,4,1,2,0.46,0.88,0.1045,9,15,24,4
11590,3/5/12,2,1,5,2,0,4,1,2,0.46,0.88,0.1343,4,13,17,1
11591,3/5/12,2,1,5,3,0,4,1,2,0.46,0.88,0,2,4,6,1
11592,3/5/12,2,1,5,4,0,4,1,2,0.46,0.88,0.2537,0,2,2,1
11593,3/5/12,2,1,5,5,0,4,1,2,0.46,0.88,0.2537,1,20,21,2
11594,3/5/12,2,1,5,6,0,4,1,2,0.46,0.88,0.1642,8,128,136,0
11595,3/5/12,2,1,5,7,0,4,1,3,0.44,0.94,0.1045,8,376,384,4
11596,3/5/12,2,1,5,8,0,4,1,3,0.46,0.88,0.194,19,608,627,0
11597,3/5/12,2,1,5,9,0,4,1,2,0.48,0.88,0.1045,25,279,304,0
11598,3/5/12,2,1,5,10,0,4,1,2,0.52,0.77,0,36,132,168,0
11599,3/5/12,2,1,5,11,0,4,1,1,0.54,0.77,0,34,167,201,3
11600,3/5/12,2,1,5,12,0,4,1,1,0.56,0.73,0.1343,64,237,301,2
11601,3/5/12,2,1,5,13,0,4,1,1,0.6,0.69,0.194,48,217,265,1
11602,3/5/12,2,1,5,14,0,4,1,1,0.64,0.65,0.194,33,171,204,2
11603,3/5/12,2,1,5,15,0,4,1,1,0.66,0.61,0.194,63,220,283,0
11604,3/5/12,2,1,5,16,0,4,1,1,0.68,0.57,0.1642,45,325,370,0
11605,3/5/12,2,1,5,17,0,4,1,1,0.72,0.54,0.1343,87,617,704,0
11606,3/5/12,2,1,5,18,0,4,1,1,0.72,0.58,0.1343,64,642,706,7
11607,3/5/12,2,1,5,19,0,4,1,1,0.7,0.61,0.194,55,467,522,7
11608,3/5/12,2,1,5,20,0,4,1,1,0.64,0.73,0.194,52,368,420,0
11609,3/5/12,2,1,5,21,0,4,1,1,0.62,0.78,0.1343,42,257,299,0
11610,3/5/12,2,1,5,22,0,4,1,1,0.62,0.78,0,29,217,246,6
11611,3/5/12,2,1,5,23,0,4,1,1,0.6,0.83,0,21,100,121,2
11612,4/5/12,2,1,5,0,0,5,1,1,0.6,0.78,0.3284,19,70,89,5
11613,4/5/12,2,1,5,1,0,5,1,1,0.6,0.78,0.1045,15,33,48,1
11614,4/5/12,2,1,5,2,0,5,1,1,0.58,0.83,0.1343,0,11,11,1
11615,4/5/12,2,1,5,3,0,5,1,1,0.56,0.88,0.2239,0,14,14,1
11616,4/5/12,2,1,5,4,0,5,1,1,0.56,0.88,0.194,0,4,4,0
11617,4/5/12,2,1,5,5,0,5,1,1,0.56,0.88,0.194,0,24,24,1
11618,4/5/12,2,1,5,6,0,5,1,1,0.54,0.94,0.1045,8,127,135,5
11619,4/5/12,2,1,5,7,0,5,1,1,0.56,0.88,0,9,347,356,7
11620,4/5/12,2,1,5,8,0,5,1,1,0.56,0.88,0,34,584,618,0
11621,4/5/12,2,1,5,9,0,5,1,1,0.6,0.78,0,32,262,294,0
11622,4/5/12,2,1,5,10,0,5,1,2,0.62,0.73,0.1343,45,154,199,0
11623,4/5/12,2,1,5,11,0,5,1,2,0.7,0.61,0,77,181,258,5
11624,4/5/12,2,1,5,12,0,5,1,3,0.62,0.78,0.3582,46,125,171,0
11625,4/5/12,2,1,5,13,0,5,1,2,0.64,0.73,0,71,207,278,6
11626,4/5/12,2,1,5,14,0,5,1,2,0.66,0.74,0.2836,83,159,242,1
11627,4/5/12,2,1,5,15,0,5,1,2,0.72,0.62,0.1045,103,240,343,3
11628,4/5/12,2,1,5,16,0,5,1,1,0.76,0.48,0.1642,82,358,440,3
11629,4/5/12,2,1,5,17,0,5,1,1,0.7,0.54,0.4627,96,547,643,5
11630,4/5/12,2,1,5,18,0,5,1,1,0.7,0.54,0.4627,77,564,641,7
11631,4/5/12,2,1,5,19,0,5,1,1,0.7,0.51,0.1343,64,388,452,5
11632,4/5/12,2,1,5,20,0,5,1,1,0.68,0.51,0.1045,58,255,313,0
11633,4/5/12,2,1,5,21,0,5,1,1,0.64,0.69,0.194,49,186,235,5
11634,4/5/12,2,1,5,22,0,5,1,1,0.6,0.83,0.1343,50,182,232,6
11635,4/5/12,2,1,5,23,0,5,1,1,0.6,0.83,0.0896,51,205,256,3
11636,5/5/12,2,1,5,0,0,6,0,1,0.6,0.83,0,42,111,153,0
11637,5/5/12,2,1,5,1,0,6,0,1,0.6,0.83,0,28,79,107,0
11638,5/5/12,2,1,5,2,0,6,0,1,0.58,0.88,0,24,51,75,1
11639,5/5/12,2,1,5,3,0,6,0,1,0.58,0.83,0,11,21,32,0
11640,5/5/12,2,1,5,4,0,6,0,1,0.56,0.88,0.1045,0,9,9,1
11641,5/5/12,2,1,5,5,0,6,0,1,0.56,0.88,0.0896,8,14,22,3
11642,5/5/12,2,1,5,6,0,6,0,2,0.54,0.94,0,9,33,42,3
11643,5/5/12,2,1,5,7,0,6,0,1,0.56,0.88,0,8,79,87,6
11644,5/5/12,2,1,5,8,0,6,0,1,0.58,0.83,0.0896,42,155,197,5
11645,5/5/12,2,1,5,9,0,6,0,1,0.62,0.78,0.1045,61,223,284,1
11646,5/5/12,2,1,5,10,0,6,0,1,0.66,0.65,0.1343,148,284,432,1
11647,5/5/12,2,1,5,11,0,6,0,1,0.7,0.58,0.0896,221,354,575,3
11648,5/5/12,2,1,5,12,0,6,0,1,0.72,0.58,0.1045,220,330,550,3
11649,5/5/12,2,1,5,13,0,6,0,1,0.74,0.55,0.1343,217,307,524,0
11650,5/5/12,2,1,5,14,0,6,0,3,0.7,0.61,0.2985,187,241,428,6
11651,5/5/12,2,1,5,15,0,6,0,3,0.66,0.74,0.194,241,300,541,0
11652,5/5/12,2,1,5,16,0,6,0,2,0.68,0.65,0.3881,230,310,540,3
11653,5/5/12,2,1,5,17,0,6,0,2,0.68,0.65,0.2985,204,298,502,0
11654,5/5/12,2,1,5,18,0,6,0,2,0.66,0.69,0.3582,156,278,434,6
11655,5/5/12,2,1,5,19,0,6,0,2,0.62,0.73,0.3284,151,254,405,0
11656,5/5/12,2,1,5,20,0,6,0,1,0.6,0.78,0.2537,100,209,309,0
11657,5/5/12,2,1,5,21,0,6,0,2,0.58,0.78,0.2239,86,183,269,6
11658,5/5/12,2,1,5,22,0,6,0,2,0.58,0.78,0.194,67,150,217,7
11659,5/5/12,2,1,5,23,0,6,0,2,0.56,0.83,0.2836,35,114,149,0
11660,6/5/12,2,1,5,0,0,0,0,2,0.56,0.83,0.1343,23,111,134,0
11661,6/5/12,2,1,5,1,0,0,0,2,0.54,0.83,0.2239,37,84,121,2
11662,6/5/12,2,1,5,2,0,0,0,2,0.54,0.83,0.2836,29,64,93,4
11663,6/5/12,2,1,5,3,0,0,0,2,0.54,0.83,0.194,9,19,28,7
11664,6/5/12,2,1,5,4,0,0,0,3,0.52,0.83,0.1642,9,7,16,6
11665,6/5/12,2,1,5,5,0,0,0,3,0.52,0.83,0.1642,1,10,11,7
11666,6/5/12,2,1,5,6,0,0,0,3,0.52,0.83,0.2239,3,14,17,1
11667,6/5/12,2,1,5,7,0,0,0,3,0.52,0.83,0.1642,5,31,36,0
11668,6/5/12,2,1,5,8,0,0,0,2,0.5,0.88,0.1343,23,91,114,0
11669,6/5/12,2,1,5,9,0,0,0,2,0.52,0.83,0.1642,63,128,191,0
11670,6/5/12,2,1,5,10,0,0,0,2,0.54,0.77,0.1045,112,221,333,4
11671,6/5/12,2,1,5,11,0,0,0,1,0.56,0.73,0.1045,144,270,414,0
11672,6/5/12,2,1,5,12,0,0,0,2,0.6,0.64,0.0896,207,351,558,0
11673,6/5/12,2,1,5,13,0,0,0,2,0.6,0.64,0,197,368,565,7
11674,6/5/12,2,1,5,14,0,0,0,2,0.6,0.64,0.1045,226,292,518,6
11675,6/5/12,2,1,5,15,0,0,0,2,0.62,0.61,0.1045,229,342,571,4
11676,6/5/12,2,1,5,16,0,0,0,2,0.62,0.61,0,181,363,544,0
11677,6/5/12,2,1,5,17,0,0,0,2,0.62,0.65,0.1343,195,316,511,4
11678,6/5/12,2,1,5,18,0,0,0,2,0.62,0.61,0.194,131,332,463,0
11679,6/5/12,2,1,5,19,0,0,0,2,0.6,0.64,0.1642,117,266,383,2
11680,6/5/12,2,1,5,20,0,0,0,1,0.6,0.64,0.194,73,203,276,5
11681,6/5/12,2,1,5,21,0,0,0,1,0.56,0.73,0.194,55,148,203,0
11682,6/5/12,2,1,5,22,0,0,0,1,0.56,0.73,0.1642,44,113,157,7
11683,6/5/12,2,1,5,23,0,0,0,1,0.52,0.77,0.194,22,80,102,5
11684,7/5/12,2,1,5,0,0,1,1,2,0.52,0.77,0.1343,13,21,34,6
11685,7/5/12,2,1,5,1,0,1,1,2,0.52,0.77,0.194,1,8,9,0
11686,7/5/12,2,1,5,2,0,1,1,1,0.5,0.77,0.194,1,5,6,0
11687,7/5/12,2,1,5,3,0,1,1,1,0.5,0.77,0.194,2,3,5,1
11688,7/5/12,2,1,5,4,0,1,1,2,0.46,0.88,0.1343,0,2,2,0
11689,7/5/12,2,1,5,5,0,1,1,1,0.46,0.88,0.1045,2,21,23,3
11690,7/5/12,2,1,5,6,0,1,1,1,0.46,0.88,0.1045,8,134,142,2
11691,7/5/12,2,1,5,7,0,1,1,2,0.48,0.82,0.1045,18,367,385,6
11692,7/5/12,2,1,5,8,0,1,1,2,0.5,0.82,0.194,31,608,639,1
11693,7/5/12,2,1,5,9,0,1,1,2,0.5,0.82,0.2239,61,289,350,5
11694,7/5/12,2,1,5,10,0,1,1,2,0.52,0.77,0.194,62,128,190,5
11695,7/5/12,2,1,5,11,0,1,1,2,0.54,0.73,0.194,64,149,213,0
11696,7/5/12,2,1,5,12,0,1,1,2,0.56,0.68,0.2239,74,189,263,7
11697,7/5/12,2,1,5,13,0,1,1,2,0.6,0.53,0.3284,75,197,272,1
11698,7/5/12,2,1,5,14,0,1,1,2,0.62,0.5,0.3582,59,180,239,2
11699,7/5/12,2,1,5,15,0,1,1,2,0.62,0.53,0.2985,76,186,262,2
11700,7/5/12,2,1,5,16,0,1,1,2,0.6,0.53,0.3881,68,320,388,5
11701,7/5/12,2,1,5,17,0,1,1,2,0.6,0.53,0.3284,102,667,769,7
11702,7/5/12,2,1,5,18,0,1,1,2,0.6,0.53,0.3582,78,602,680,0
11703,7/5/12,2,1,5,19,0,1,1,1,0.58,0.56,0.3284,83,463,546,7
11704,7/5/12,2,1,5,20,0,1,1,1,0.54,0.52,0.2836,46,277,323,5
11705,7/5/12,2,1,5,21,0,1,1,2,0.54,0.45,0.2239,37,210,247,7
11706,7/5/12,2,1,5,22,0,1,1,2,0.54,0.45,0.2537,26,147,173,1
11707,7/5/12,2,1,5,23,0,1,1,2,0.54,0.45,0.194,21,92,113,6
11708,8/5/12,2,1,5,0,0,2,1,2,0.52,0.52,0.2537,10,28,38,5
11709,8/5/12,2,1,5,1,0,2,1,2,0.52,0.59,0.2239,6,3,9,2
11710,8/5/12,2,1,5,2,0,2,1,2,0.52,0.63,0.2985,9,7,16,0
11711,8/5/12,2,1,5,3,0,2,1,2,0.52,0.68,0.2836,2,4,6,6
11712,8/5/12,2,1,5,4,0,2,1,2,0.52,0.68,0.3284,0,5,5,4
11713,8/5/12,2,1,5,5,0,2,1,2,0.52,0.72,0.2836,0,20,20,1
11714,8/5/12,2,1,5,6,0,2,1,1,0.5,0.77,0.2985,7,158,165,2
11715,8/5/12,2,1,5,7,0,2,1,1,0.52,0.72,0.2836,21,442,463,7
11716,8/5/12,2,1,5,8,0,2,1,2,0.54,0.73,0.2985,36,605,641,1
11717,8/5/12,2,1,5,9,0,2,1,2,0.56,0.68,0.3582,37,258,295,7
11718,8/5/12,2,1,5,10,0,2,1,2,0.58,0.68,0.4179,46,111,157,6
11719,8/5/12,2,1,5,11,0,2,1,2,0.6,0.64,0.3881,60,157,217,0
11720,8/5/12,2,1,5,12,0,2,1,2,0.62,0.65,0.3284,60,203,263,2
11721,8/5/12,2,1,5,13,0,2,1,3,0.64,0.65,0.2537,53,166,219,0
11722,8/5/12,2,1,5,14,0,2,1,3,0.62,0.69,0.3284,8,63,71,6
11723,8/5/12,2,1,5,15,0,2,1,3,0.62,0.73,0.2537,40,94,134,0
11724,8/5/12,2,1,5,16,0,2,1,3,0.64,0.73,0.2239,54,335,389,5
11725,8/5/12,2,1,5,17,0,2,1,2,0.64,0.69,0.2836,77,640,717,4
11726,8/5/12,2,1,5,18,0,2,1,2,0.64,0.69,0.2836,69,641,710,5
11727,8/5/12,2,1,5,19,0,2,1,2,0.64,0.69,0.2836,59,399,458,7
11728,8/5/12,2,1,5,20,0,2,1,2,0.64,0.69,0.2836,40,262,302,0
11729,8/5/12,2,1,5,21,0,2,1,2,0.64,0.65,0.2836,21,202,223,7
11730,8/5/12,2,1,5,22,0,2,1,3,0.6,0.78,0.2537,13,134,147,0
11731,8/5/12,2,1,5,23,0,2,1,3,0.6,0.78,0.3284,10,53,63,2
11732,9/5/12,2,1,5,0,0,3,1,2,0.58,0.83,0.194,8,27,35,4
11733,9/5/12,2,1,5,1,0,3,1,2,0.6,0.78,0.2537,3,11,14,7
11734,9/5/12,2,1,5,2,0,3,1,3,0.56,0.88,0.4478,0,1,1,0
11735,9/5/12,2,1,5,3,0,3,1,3,0.56,0.88,0.1642,0,2,2,0
11736,9/5/12,2,1,5,4,0,3,1,3,0.56,0.88,0.2239,0,5,5,0
11737,9/5/12,2,1,5,5,0,3,1,2,0.56,0.88,0.1343,1,27,28,6
11738,9/5/12,2,1,5,6,0,3,1,2,0.56,0.88,0.1045,5,121,126,7
11739,9/5/12,2,1,5,7,0,3,1,2,0.56,0.94,0.194,17,401,418,4
11740,9/5/12,2,1,5,8,0,3,1,2,0.6,0.83,0.1343,28,594,622,5
11741,9/5/12,2,1,5,9,0,3,1,2,0.6,0.83,0,40,285,325,1
11742,9/5/12,2,1,5,10,0,3,1,2,0.62,0.65,0.2537,40,113,153,0
11743,9/5/12,2,1,5,11,0,3,1,2,0.62,0.59,0.2985,45,156,201,0
11744,9/5/12,2,1,5,12,0,3,1,2,0.62,0.57,0.2239,58,222,280,5
11745,9/5/12,2,1,5,13,0,3,1,2,0.64,0.53,0.2537,50,216,266,7
11746,9/5/12,2,1,5,14,0,3,1,2,0.64,0.53,0.2537,68,175,243,7
11747,9/5/12,2,1,5,15,0,3,1,2,0.64,0.53,0.1045,68,191,259,7
11748,9/5/12,2,1,5,16,0,3,1,2,0.66,0.5,0.194,68,289,357,6
11749,9/5/12,2,1,5,17,0,3,1,2,0.64,0.53,0.1343,76,629,705,0
11750,9/5/12,2,1,5,18,0,3,1,3,0.52,0.77,0.5821,23,349,372,0
11751,9/5/12,2,1,5,19,0,3,1,3,0.5,0.77,0.3582,2,96,98,0
11752,9/5/12,2,1,5,20,0,3,1,3,0.5,0.82,0.2239,3,48,51,4
11753,9/5/12,2,1,5,21,0,3,1,3,0.5,0.82,0.1642,4,30,34,0
11754,9/5/12,2,1,5,22,0,3,1,3,0.48,0.82,0.1045,5,62,67,0
11755,9/5/12,2,1,5,23,0,3,1,3,0.48,0.82,0.194,8,47,55,0
11756,10/5/12,2,1,5,0,0,4,1,3,0.5,0.77,0.1642,2,31,33,3
11757,10/5/12,2,1,5,1,0,4,1,2,0.48,0.88,0.1343,2,9,11,0
11758,10/5/12,2,1,5,2,0,4,1,2,0.48,0.88,0.1045,0,3,3,3
11759,10/5/12,2,1,5,3,0,4,1,1,0.46,0.88,0.2239,0,3,3,1
11760,10/5/12,2,1,5,4,0,4,1,1,0.46,0.77,0.194,0,2,2,0
11761,10/5/12,2,1,5,5,0,4,1,1,0.46,0.72,0.2985,1,23,24,3
11762,10/5/12,2,1,5,6,0,4,1,1,0.44,0.72,0.2239,9,130,139,6
11763,10/5/12,2,1,5,7,0,4,1,1,0.44,0.72,0.2985,8,393,401,4
11764,10/5/12,2,1,5,8,0,4,1,1,0.46,0.67,0.3582,27,603,630,0
11765,10/5/12,2,1,5,9,0,4,1,1,0.5,0.59,0.4627,62,299,361,0
11766,10/5/12,2,1,5,10,0,4,1,1,0.5,0.51,0.4179,42,112,154,0
11767,10/5/12,2,1,5,11,0,4,1,1,0.52,0.48,0.5224,77,179,256,0
11768,10/5/12,2,1,5,12,0,4,1,1,0.52,0.48,0.4179,65,207,272,0
11769,10/5/12,2,1,5,13,0,4,1,1,0.54,0.39,0.4478,90,228,318,6
11770,10/5/12,2,1,5,14,0,4,1,1,0.56,0.37,0.4179,61,186,247,1
11771,10/5/12,2,1,5,15,0,4,1,1,0.54,0.37,0.3881,79,192,271,0
11772,10/5/12,2,1,5,16,0,4,1,1,0.58,0.3,0.4627,87,334,421,6
11773,10/5/12,2,1,5,17,0,4,1,1,0.6,0.31,0.3881,84,648,732,0
11774,10/5/12,2,1,5,18,0,4,1,1,0.56,0.35,0.5224,109,661,770,5
11775,10/5/12,2,1,5,19,0,4,1,1,0.54,0.37,0.3582,84,469,553,5
11776,10/5/12,2,1,5,20,0,4,1,1,0.52,0.4,0.3284,59,315,374,6
11777,10/5/12,2,1,5,21,0,4,1,1,0.5,0.42,0.194,19,211,230,3
11778,10/5/12,2,1,5,22,0,4,1,1,0.5,0.42,0.1045,36,196,232,1
11779,10/5/12,2,1,5,23,0,4,1,1,0.48,0.48,0.1045,23,112,135,0
11780,11/5/12,2,1,5,0,0,5,1,1,0.46,0.55,0.1045,17,47,64,3
11781,11/5/12,2,1,5,1,0,5,1,1,0.46,0.51,0.1343,14,32,46,0
11782,11/5/12,2,1,5,2,0,5,1,1,0.46,0.44,0.1642,15,16,31,0
11783,11/5/12,2,1,5,3,0,5,1,1,0.46,0.41,0.2836,5,8,13,0
11784,11/5/12,2,1,5,4,0,5,1,1,0.42,0.5,0.194,3,6,9,5
11785,11/5/12,2,1,5,5,0,5,1,1,0.42,0.47,0.1642,3,23,26,0
11786,11/5/12,2,1,5,6,0,5,1,1,0.42,0.5,0.2537,7,128,135,0
11787,11/5/12,2,1,5,7,0,5,1,1,0.42,0.5,0.2537,6,345,351,0
11788,11/5/12,2,1,5,8,0,5,1,1,0.46,0.44,0.2537,41,579,620,0
11789,11/5/12,2,1,5,9,0,5,1,1,0.48,0.41,0.2985,34,288,322,6
11790,11/5/12,2,1,5,10,0,5,1,1,0.52,0.36,0.3284,69,141,210,6
11791,11/5/12,2,1,5,11,0,5,1,1,0.56,0.35,0.2537,88,203,291,7
11792,11/5/12,2,1,5,12,0,5,1,1,0.56,0.28,0.4179,89,259,348,0
11793,11/5/12,2,1,5,13,0,5,1,1,0.6,0.26,0.3881,100,263,363,7
11794,11/5/12,2,1,5,14,0,5,1,1,0.62,0.23,0.2239,116,218,334,0
11795,11/5/12,2,1,5,15,0,5,1,1,0.62,0.25,0.194,140,299,439,0
11796,11/5/12,2,1,5,16,0,5,1,1,0.62,0.25,0.3284,128,397,525,5
11797,11/5/12,2,1,5,17,0,5,1,1,0.64,0.23,0.2537,102,677,779,1
11798,11/5/12,2,1,5,18,0,5,1,1,0.64,0.23,0.2836,78,518,596,0
11799,11/5/12,2,1,5,19,0,5,1,1,0.64,0.23,0.2537,73,430,503,5
11800,11/5/12,2,1,5,20,0,5,1,1,0.62,0.25,0.1343,64,277,341,7
11801,11/5/12,2,1,5,21,0,5,1,1,0.6,0.28,0.1045,45,225,270,0
11802,11/5/12,2,1,5,22,0,5,1,1,0.56,0.35,0.2239,44,190,234,0
11803,11/5/12,2,1,5,23,0,5,1,1,0.54,0.37,0.194,38,142,180,4
11804,12/5/12,2,1,5,0,0,6,0,1,0.52,0.42,0.1642,25,111,136,6
11805,12/5/12,2,1,5,1,0,6,0,1,0.5,0.48,0,14,79,93,6
11806,12/5/12,2,1,5,2,0,6,0,1,0.46,0.59,0.1343,10,46,56,0
11807,12/5/12,2,1,5,3,0,6,0,1,0.48,0.59,0,14,20,34,1
11808,12/5/12,2,1,5,4,0,6,0,1,0.44,0.67,0.1045,3,6,9,0
11809,12/5/12,2,1,5,5,0,6,0,1,0.42,0.67,0.1343,5,8,13,5
11810,12/5/12,2,1,5,6,0,6,0,1,0.42,0.67,0.0896,10,23,33,1
11811,12/5/12,2,1,5,7,0,6,0,1,0.42,0.71,0.1343,10,57,67,3
11812,12/5/12,2,1,5,8,0,6,0,1,0.52,0.48,0,22,156,178,5
11813,12/5/12,2,1,5,9,0,6,0,1,0.54,0.49,0,87,248,335,4
11814,12/5/12,2,1,5,10,0,6,0,1,0.56,0.49,0.0896,132,279,411,0
11815,12/5/12,2,1,5,11,0,6,0,1,0.62,0.41,0.0896,157,365,522,2
11816,12/5/12,2,1,5,12,0,6,0,1,0.64,0.36,0.1642,206,353,559,5
11817,12/5/12,2,1,5,13,0,6,0,1,0.64,0.36,0.194,293,366,659,7
11818,12/5/12,2,1,5,14,0,6,0,1,0.66,0.36,0.194,257,358,615,2
11819,12/5/12,2,1,5,15,0,6,0,1,0.68,0.24,0.194,269,321,590,5
11820,12/5/12,2,1,5,16,0,6,0,2,0.7,0.21,0.194,254,337,591,3
11821,12/5/12,2,1,5,17,0,6,0,2,0.66,0.36,0.194,233,343,576,2
11822,12/5/12,2,1,5,18,0,6,0,2,0.66,0.31,0.194,164,382,546,5
11823,12/5/12,2,1,5,19,0,6,0,2,0.64,0.36,0.1642,166,273,439,5
11824,12/5/12,2,1,5,20,0,6,0,1,0.62,0.46,0.1642,113,174,287,0
11825,12/5/12,2,1,5,21,0,6,0,2,0.6,0.6,0.1343,74,156,230,3
11826,12/5/12,2,1,5,22,0,6,0,1,0.56,0.68,0.1343,62,212,274,0
11827,12/5/12,2,1,5,23,0,6,0,1,0.58,0.56,0.0896,42,134,176,2
11828,13/05/2012,2,1,5,0,0,0,0,1,0.56,0.64,0.1642,19,79,98,4
11829,13/05/2012,2,1,5,1,0,0,0,2,0.54,0.68,0.1343,22,72,94,0
11830,13/05/2012,2,1,5,2,0,0,0,2,0.54,0.68,0.1642,22,60,82,0
11831,13/05/2012,2,1,5,3,0,0,0,2,0.54,0.64,0.1343,2,26,28,2
11832,13/05/2012,2,1,5,4,0,0,0,2,0.54,0.68,0.194,2,7,9,7
11833,13/05/2012,2,1,5,5,0,0,0,1,0.52,0.72,0.194,4,8,12,0
11834,13/05/2012,2,1,5,6,0,0,0,1,0.52,0.68,0.1642,6,15,21,6
11835,13/05/2012,2,1,5,7,0,0,0,1,0.52,0.68,0.1642,18,42,60,0
11836,13/05/2012,2,1,5,8,0,0,0,1,0.56,0.64,0.1642,32,124,156,0
11837,13/05/2012,2,1,5,9,0,0,0,1,0.6,0.56,0.1343,79,143,222,7
11838,13/05/2012,2,1,5,10,0,0,0,1,0.6,0.6,0.2537,128,222,350,1
11839,13/05/2012,2,1,5,11,0,0,0,1,0.62,0.57,0.2537,150,278,428,5
11840,13/05/2012,2,1,5,12,0,0,0,1,0.64,0.57,0.2239,189,342,531,0
